Rapnet Lot #,Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,Rapnet  Discount %,Cash Price,Cash Price Discount %,BuyNow $/ct,BuyNow rap%,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Sarine Loupe,Report File Name,Report 2 File name,Website Link,Image 1,Image 2,Image 3,Image 4,Image 5,VideoURL 1,VideoURL 2,VideoURL 3,VideoURL 4,VideoURL 5,Document 1,Document 2,Document 3,Document 1 Type,Document 2 Type,Document 3 Type,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones,Tracr ID,Display Cert Number
170683429,3320,G,Round,0.4,D,SI1,VG,EX,EX,S,B,4.68-4.70x2.94,Yes,GIA,6522186623,,,840,-0.58,,,,,62.6,57,M,STK,4,Faceted,N,,15,35.5,43.5,41.2,GIA 6522186623,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6522186623,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683343,3352,G,Round,0.5,F,VS2,EX,EX,EX,N,,5.08-5.10x3.14,Yes,GIA,2526192060,,,1368,-0.43,,,,,61.6,57,M,STK,4,Faceted,N,,14.5,34.5,43.5,41,GIA 2526192060,,"Crystal,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2526192060,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683380,3291,G,Round,0.33,G,VS2,EX,EX,EX,F,,4.48-4.49x2.72,Yes,GIA,6521192262,,,825,-0.45,,,,,60.7,57,M,STK,3.5,Faceted,N,,14,33.5,43,40.8,GIA 6521192262,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6521192262,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169031811,3197,G,Round,0.38,J,SI2,EX,VG,EX,M,B,4.66-4.69x2.88,Yes,GIA,1515780238,,,500,-0.5,,,,,61.6,57,M,STK,3.5,Faceted,N,,15.5,35.5,42.5,40.6,GIA 1515780238,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1515780238,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
170683386,3323,G,Round,0.4,F,VVS2,EX,EX,EX,N,,4.71-4.74x2.94,Yes,GIA,1529192019,,,1320,-0.4,,,,,62.1,57,M,STK,3.5,Faceted,N,,14.5,34,44,41.4,GIA 1529192019,,"Pinpoint,  Needle,  Feather,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1529192019,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169031851,3210,G,Round,0.41,I,VS1,EX,EX,EX,F,,4.72-4.75x2.97,Yes,GIA,6515780301,,,720,-0.52,,,,,62.8,57,M,STK,4,Faceted,N,,15,34.5,44,41.6,GIA 6515780301,,"Feather,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6515780301,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
170683446,3296,G,Round,0.34,E,VS1,EX,EX,EX,N,,4.45-4.47x2.77,Yes,GIA,7522186608,,,1260,-0.3,,,,,62.1,57,M,STK,4,Faceted,N,,15,34.5,43.5,41,GIA 7522186608,,"Cloud,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7522186608,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683423,3353,G,Round,0.5,F,SI1,EX,EX,EX,F,,5.13-5.14x3.10,Yes,GIA,7528188635,,,1029,-0.51,,,,,60.5,58,M,STK,3.5,Faceted,N,,13.5,33,43,40.8,GIA 7528188635,,"Cloud,  Crystal,  Feather",NO BGM SIDE BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7528188635,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
171962072,2749,G,Round,0.52,I,SI1,EX,VG,EX,M,B,5.15-5.19x3.17,Yes,GIA,7496827929,,,748,-0.56,,,,,61.4,58,M,STK,4,Faceted,N,,14,34.5,43,41,GIA 7496827929,,"Twinning Wisp,  Feather,  Cloud,  Cavity",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,07/15/2024 00:00:00,Diamond Dossier,,,TRUE,1,,,1
162440362,2740,G,Round,0.4,J,SI1,EX,EX,EX,M,B,4.73-4.75x2.95,Yes,GIA,7493826511,,,516,-0.57,,,,,62.3,59,M,STK,4,Faceted,N,Pointed,14,34,44.5,41.6,GIA 7493826511,,"Crystal,  Feather",NO BGM  / SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,162440362_Still.JPG,,,,,,,,,,,,,,,,,07/15/2024 00:00:00,Diamond Dossier,,,TRUE,0,,,1
167977876,2997,G,Round,0.3,H,VS1,EX,VG,VG,N,,4.27-4.30x2.62,Yes,GIA,1515458991,,,855,-0.43,,,,,61.1,61,STK,STK,4.5,Faceted,N,,13.5,35,43,41,GIA 1515458991,,"Feather,  Chip,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,02/24/2025 00:00:00,Diamond Dossier,,,TRUE,0,,,1
167977922,3033,G,Round,0.38,H,VS2,EX,EX,EX,N,,4.69-4.71x2.83,Yes,GIA,6512430331,,,742,-0.47,,,,,60.1,58,M,STK,3.5,Faceted,N,Pointed,13.5,33,43,40.8,GIA 6512430331,,"Crystal,  Needle,  Feather",NO BGM SIDE BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,45,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6512430331,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,TRUE,0,,,1
170683363,3289,G,Round,0.33,F,VVS2,EX,EX,EX,F,,4.49-4.52x2.71,Yes,GIA,3525192030,,,1254,-0.34,,,,,60.2,57,M,STK,3.5,Faceted,N,,13.5,33,43,40.8,GIA 3525192030,,"Needle,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-3525192030,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683360,3365,G,Round,0.5,K,SI2,EX,EX,EX,N,,5.08-5.11x3.14,Yes,GIA,1528186137,,,649,-0.41,,,,,61.7,59,M,STK,3.5,Faceted,N,,14,34.5,44,41.6,GIA 1528186137,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1528186137,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683383,3372,G,Round,0.6,G,VS1,EX,EX,EX,N,,5.38-5.42x3.34,Yes,GIA,6521192564,,,1488,-0.38,,,,,61.8,57,M,STK,4,Faceted,N,,15,35,43,40.8,GIA 6521192564,,"Feather,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6521192564,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169672362,3248,G,Round,1,H,VS2,EX,EX,EX,F,,6.35-6.39x3.96,Yes,GIA,3525069213,,,2400,-0.5,,,,,62.1,56,TN,STK,4,Faceted,N,,15.5,35.5,42.5,40.6,GIA 3525069213,Clouds are not shown. Pinpoints are not shown.,"Crystal,  Indented Natural,  Needle,  Natural",NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,45,None,None,,None,None,,,,India,,,,,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/lQ99eh1jB8HyyxQ1dvPHBQ--,,,,,,,,,,,,,,,,,05-06-2025 00:00,Diamond Grading Report,,,FALSE,1,,,1
170683426,3305,G,Round,0.37,E,VS1,EX,EX,EX,N,,4.61-4.63x2.87,Yes,GIA,1523188652,,,1134,-0.37,,,,,62.1,58,M,STK,3.5,Faceted,N,,14.5,34.5,44.5,41.8,GIA 1523188652,,"Feather,  Cloud,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1523188652,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
163935753,AK-854,G,Round,1.01,I,SI2,EX,VG,EX,N,,6.42-6.45x4.02,Yes,GIA,6502446692,,,1530,-0.55,,,,,62.5,56,TN,M,3,Faceted,N,,16,36,43.5,41,GIA 6502446692,Additional clouds are not shown. Pinpoints are not shown.,"Cloud,  Feather,  Crystal,  Cavity,  Needle",NO BGM SIDE BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,None,None,,,,India,,,,,,,,,163935753_Still.JPG,,,,,,,,,,,,,,,,,09/18/2024 00:00:00,Diamond Grading Report,,,TRUE,0,,,1
169031814,3226,NA,Round,0.51,E,SI1,EX,EX,EX,F,,5.08-5.11x3.21,Yes,GIA,7516780362,,,990,-0.55,,,,,62.9,57,TN,M,3.5,Faceted,N,,15.5,36,44,41.4,GIA 7516780362,,"Feather,  Cavity",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7516780362,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
167977856,3044,G,Round,0.4,I,SI1,EX,EX,EX,N,,4.68-4.72x2.94,Yes,GIA,2518395751,,,686,-0.51,,,,,62.5,56,M,STK,4,Faceted,N,Pointed,15.5,35.5,43,40.8,GIA 2518395751,,"Crystal,  Feather",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2518395751,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,TRUE,0,,,1
170683395,3362,G,Round,0.5,H,SI2,EX,EX,VG,F,,5.10-5.11x3.10,Yes,GIA,1529192054,,,848,-0.47,,,,,60.7,59,M,STK,4,Faceted,N,,14,34.5,43,40.6,GIA 1529192054,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1529192054,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683349,3340,G,Round,0.45,H,VS2,EX,EX,EX,F,,4.89-4.91x3.05,Yes,GIA,5523186899,,,848,-0.47,,,,,62.1,56,M,STK,3.5,Faceted,N,,16,35.5,43,40.8,GIA 5523186899,,"Cloud,  Feather,  Crystal",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-5523186899,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
140251073,1597,NA,Emerald,1.51,H,I1,,VG,VG,N,,7.92x5.46x3.54,Yes,GIA,6412560274,,,1482,-0.62,,,,,64.8,71,XTK,XTK,,,N,Pointed,,,,,GIA 6412560274,"Additional twinning wisps, additional clouds, pinpoints and surface graining are not shown.","Twinning Wisp,  Feather,  Crystal,  Cloud",SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6412560274,,,,,,,,,,,,12/16/2021 00:00:00,Diamond Grading Report,,,FALSE,0,,,1
167977885,3080,G,Round,0.71,F,SI1,EX,VG,EX,M,B,5.70-5.73x3.51,Yes,GIA,2506703869,,,1161,-0.57,,,,,61.5,58,M,STK,3.5,Faceted,N,Pointed,15,35.5,43,40.6,GIA 2506703869,,"Twinning Wisp,  Crystal,  Feather",NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2506703869,,,,,,,,,,,,10/21/2024 00:00:00,Diamond Dossier,,,TRUE,0,,,1
167977931,3037,G,Round,0.4,E,SI1,EX,EX,EX,F,,4.69-4.71x2.96,Yes,GIA,7513397961,,,855,-0.55,,,,,63,56,M,STK,3.5,Faceted,N,Pointed,16,36,43.5,41.2,GIA 7513397961,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7513397961,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,TRUE,0,,,1
167977925,3042,G,Round,0.4,H,VS2,EX,EX,EX,M,B,4.79-4.82x2.89,Yes,GIA,5513429969,,,736,-0.54,,,,,60.2,58,M,M,3.5,Faceted,N,Pointed,14,33,43,40.8,GIA 5513429969,,Crystal,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,45,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-5513429969,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,TRUE,0,,,1
170683412,3317,G,Round,0.38,H,VVS2,EX,EX,EX,N,,4.64-4.68x2.86,Yes,GIA,1527288219,,,975,-0.35,,,,,61.5,58,M,STK,3.5,Faceted,N,,14.5,34.5,43.5,41,GIA 1527288219,,"Cloud,  Pinpoint,  Surface Graining",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1527288219,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169031886,3147,G,Round,0.3,G,VS1,EX,EX,EX,M,B,4.26-4.30x2.65,Yes,GIA,6515780459,,,768,-0.52,,,,,61.8,57,M,STK,3.5,Faceted,N,,15.5,35.5,43,40.8,GIA 6515780459,,"Cavity,  Indented Natural",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,55,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6515780459,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,FALSE,1,,,1
167441032,2967,G,Oval,1.5,F,VVS2,,EX,VG,F,,8.75x6.39x4.07,Yes,GIA,3515380467,,,5832,-0.46,,,,,63.7,63,STK,VTK,,Faceted,N,,,,,,GIA 3515380467,Additional pinpoints are not shown. Clouds are not shown.,"Needle,  Pinpoint,  Natural",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,167441032_Still.JPG,,,,,,,,,,,,,,,,,02-07-2025 00:00,Diamond Grading Report,,,FALSE,0,,,1
171962075,3382,NA,Round,0.47,D,VVS2,EX,EX,EX,N,,5.00-5.01x3.07,Yes,GIA,6522356250,,,1750,-0.3,,,,,61.4,58,M,STK,3.5,Faceted,N,,15,35.5,43,40.6,GIA 6522356250,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,06-04-2025 00:00,Diamond Dossier,,,FALSE,0,,,1
167977865,3074,G,Round,0.51,G,SI2,EX,EX,EX,F,,5.11-5.12x3.18,Yes,GIA,7516395714,,,833,-0.51,,,,,62.2,56,M,STK,3.5,Faceted,N,Pointed,16,36,42.5,40.6,GIA 7516395714,,"Twinning Wisp,  Feather",NO BGM SIDE BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7516395714,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,TRUE,0,,,1
166161785,2922,G,Pear,1.21,G,VS1,,EX,VG,S,,9.17x5.81x3.70,Yes,HRD,2.4E+11,,,1998,-0.63,,,,,63.7,63,,,,Polished,N,Pointed,,,,,YES,,,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,None,None,None,,,,India,,,,,,,,,https://ds-360.jaykar.co.in/ds_360.php?q=MkNKWUsyMUwyNDY5NA&chk=QWxs,,,,,,,,,,,,,,,,,,,,,FALSE,0,,,1
170683392,3295,G,Round,0.34,D,VS2,EX,EX,EX,N,,4.51-4.52x2.75,Yes,GIA,2524186590,,,1134,-0.37,,,,,60.9,59,M,M,3,Faceted,N,,14,35,43.5,41.2,GIA 2524186590,,"Feather,  Crystal",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2524186590,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169031823,3218,G,Round,0.47,K,SI1,EX,EX,EX,F,,5.04-5.07x3.08,Yes,GIA,1513779247,,,520,-0.48,,,,,61,57,M,M,3.5,Faceted,N,,13.5,32.5,44,41.4,GIA 1513779247,,"Crystal,  Feather",NO BGM  /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1513779247,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
170683435,3311,G,Round,0.38,D,IF,EX,EX,EX,N,,4.72-4.74x2.86,Yes,GIA,5523288275,,,2263,-0.27,,,,,60.5,59,M,M,3.5,Faceted,N,,13,32.5,44,41.6,GIA 5523288275,,Minor Details Of Polish,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-5523288275,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683369,3322,G,Round,0.4,E,VS1,EX,EX,EX,F,,4.76-4.77x2.90,Yes,GIA,1527188541,,,1113,-0.47,,,,,60.8,59,M,STK,3.5,Faceted,N,,13.5,33,43.5,41.2,GIA 1527188541,,"Cloud,  Feather,  Needle",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1527188541,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683346,3366,G,Round,0.51,D,SI1,EX,EX,EX,N,,5.14-5.17x3.14,Yes,GIA,5526186856,,,1320,-0.45,,,,,60.9,61,TN,STK,3.5,Faceted,N,,13,33,44.5,41.8,GIA 5526186856,,"Feather,  Crystal",NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-5526186856,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683352,3274,G,Round,0.3,G,VS1,EX,VG,EX,N,,4.28-4.30x2.65,Yes,GIA,7522186776,,,1024,-0.36,,,,,61.8,56,TN,M,3,Faceted,N,,16,36,42.5,40.6,GIA 7522186776,,"Cloud,  Crystal,  Needle,  Indented Natural",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7522186776,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169031880,3151,G,Round,0.3,H,VS2,EX,EX,EX,M,B,4.28-4.30x2.69,Yes,GIA,6512780050,,,658,-0.53,,,,,62.7,56,M,M,3.5,Faceted,N,,16.5,36.5,43,40.8,GIA 6512780050,,"Feather,  Crystal",NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6512780050,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
170683415,3276,G,Round,0.3,G,VS2,EX,EX,EX,N,,4.30-4.32x2.70,Yes,GIA,6522186810,,,960,-0.36,,,,,62.6,56,M,STK,4,Faceted,N,,15,34.5,44,41.4,GIA 6522186810,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6522186810,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683409,3329,G,Round,0.41,F,VS1,EX,EX,EX,N,,4.73-4.74x2.96,Yes,GIA,2526192006,,,1240,-0.38,,,,,62.5,57,M,STK,4,Faceted,N,,15,35,43.5,41.2,GIA 2526192006,,"Feather,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2526192006,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
164598557,2906,G,Round,0.57,G,VVS2,EX,EX,EX,M,B,5.31-5.32x3.28,Yes,GIA,5506533864,,,1092,-0.58,,,,,61.7,60,M,STK,4,Faceted,N,Pointed,13.5,33.5,44.5,41.6,GIA 5506533864,,"Feather,  Internal Graining",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-5506533864,,,,,,,,,,,,10-03-2024 00:00,Diamond Dossier,,,TRUE,0,,,1
169204818,3240,G,Round,1,D,SI1,EX,EX,EX,S,B,6.41-6.46x3.94,Yes,GIA,1513940292,,,2040,-0.66,,,,,61.2,59,M,STK,4,Faceted,N,,13.5,33.5,44,41.4,GIA 1513940292,Pinpoints are not shown. Clouds are not shown.,"Crystal,  Feather,  Cavity,  Needle,  Natural",NO BGM  /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,None,None,,,,India,,,,,,,,,https://ds-360.jaykar.co.in/ds_360.php?chk=QWxs&q=SllLMjZEMjU2MjQ0Ng==,,,,,,,,,,,,,,,,,04/22/2025 00:00:00,Diamond Grading Report,,,TRUE,0,,,1
170683432,3316,G,Round,0.38,G,VS1,EX,EX,EX,N,,4.72-4.74x2.82,Yes,GIA,6522288158,,,1056,-0.34,,,,,59.6,58,M,M,3,Faceted,N,,14,34,42.5,40.6,GIA 6522288158,,"Crystal,  Cloud,  Needle,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6522288158,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
